"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"0-34",2014,1,"All cancers",0,"Counts",321
"0-34",2014,1,"All cancers",0,"Rates",46.9406152523926
"0-34",2014,1,"Breast (female)",1,"Counts",NA
"0-34",2014,1,"Breast (female)",1,"Rates",NA
"0-34",2014,1,"Colorectal",0,"Counts",90
"0-34",2014,1,"Colorectal",0,"Rates",13.0198707252709
"0-34",2014,1,"Leukaemia",0,"Counts",46
"0-34",2014,1,"Leukaemia",0,"Rates",6.47833222071969
"0-34",2014,1,"Lung",0,"Counts",33
"0-34",2014,1,"Lung",0,"Rates",4.7936049946144
"0-34",2014,1,"Lymphoma",0,"Counts",65
"0-34",2014,1,"Lymphoma",0,"Rates",9.78906683083343
"0-34",2014,1,"Melanoma",0,"Counts",74
"0-34",2014,1,"Melanoma",0,"Rates",11.1583188176922
"0-34",2014,1,"Pancreatic",0,"Counts",25
"0-34",2014,1,"Pancreatic",0,"Rates",3.59250291054308
"0-34",2014,1,"Prostate",0,"Counts",15
"0-34",2014,1,"Prostate",0,"Rates",2.31525720481447
"0-34",2014,2,"All cancers",0,"Counts",402
"0-34",2014,2,"All cancers",0,"Rates",60.3545177547644
"0-34",2014,2,"Breast (female)",0,"Counts",52
"0-34",2014,2,"Breast (female)",0,"Rates",7.85515596656319
"0-34",2014,2,"Colorectal",1,"Counts",NA
"0-34",2014,2,"Colorectal",1,"Rates",NA
"0-34",2014,2,"Leukaemia",0,"Counts",54
"0-34",2014,2,"Leukaemia",0,"Rates",8.14753371863764
"0-34",2014,2,"Lung",0,"Counts",55
"0-34",2014,2,"Lung",0,"Rates",8.43625240019913
"0-34",2014,2,"Lymphoma",0,"Counts",19
"0-34",2014,2,"Lymphoma",0,"Rates",2.80822858166184
"0-34",2014,2,"Melanoma",0,"Counts",112
"0-34",2014,2,"Melanoma",0,"Rates",17.0625346556126
"0-34",2014,2,"Pancreatic",0,"Counts",68
"0-34",2014,2,"Pancreatic",0,"Rates",10.2817877427022
"0-34",2014,2,"Prostate",1,"Counts",NA
"0-34",2014,2,"Prostate",1,"Rates",NA
"0-34",2014,3,"All cancers",0,"Counts",723
"0-34",2014,3,"All cancers",0,"Rates",53.6021616092695
"0-34",2014,3,"Breast (female)",1,"Counts",NA
"0-34",2014,3,"Breast (female)",1,"Rates",NA
"0-34",2014,3,"Colorectal",0,"Counts",93
"0-34",2014,3,"Colorectal",0,"Rates",6.85356905690418
"0-34",2014,3,"Leukaemia",0,"Counts",100
"0-34",2014,3,"Leukaemia",0,"Rates",7.29681420909194
"0-34",2014,3,"Lung",0,"Counts",88
"0-34",2014,3,"Lung",0,"Rates",6.60505496308743
"0-34",2014,3,"Lymphoma",0,"Counts",84
"0-34",2014,3,"Lymphoma",0,"Rates",6.36389652607015
"0-34",2014,3,"Melanoma",0,"Counts",186
"0-34",2014,3,"Melanoma",0,"Rates",14.0932235964526
"0-34",2014,3,"Pancreatic",0,"Counts",93
"0-34",2014,3,"Pancreatic",0,"Rates",6.89064228038837
"0-34",2014,3,"Prostate",1,"Counts",NA
"0-34",2014,3,"Prostate",1,"Rates",NA
"0-34",2015,1,"All cancers",0,"Counts",339
"0-34",2015,1,"All cancers",0,"Rates",49.4270159334762
"0-34",2015,1,"Breast (female)",1,"Counts",NA
"0-34",2015,1,"Breast (female)",1,"Rates",NA
"0-34",2015,1,"Colorectal",0,"Counts",32
"0-34",2015,1,"Colorectal",0,"Rates",4.61280863928258
"0-34",2015,1,"Leukaemia",0,"Counts",40
"0-34",2015,1,"Leukaemia",0,"Rates",5.49631601828763
"0-34",2015,1,"Lung",0,"Counts",17
"0-34",2015,1,"Lung",0,"Rates",2.41085016960864
"0-34",2015,1,"Lymphoma",0,"Counts",76
"0-34",2015,1,"Lymphoma",0,"Rates",11.3240994172576
"0-34",2015,1,"Melanoma",0,"Counts",109
"0-34",2015,1,"Melanoma",0,"Rates",15.7306825349986
"0-34",2015,1,"Pancreatic",0,"Counts",47
"0-34",2015,1,"Pancreatic",0,"Rates",6.55617603739161
"0-34",2015,1,"Prostate",0,"Counts",40
"0-34",2015,1,"Prostate",0,"Rates",5.71725151618944
"0-34",2015,2,"All cancers",0,"Counts",384
"0-34",2015,2,"All cancers",0,"Rates",56.7973973199263
"0-34",2015,2,"Breast (female)",0,"Counts",66
"0-34",2015,2,"Breast (female)",0,"Rates",10.1032550951404
"0-34",2015,2,"Colorectal",0,"Counts",38
"0-34",2015,2,"Colorectal",0,"Rates",5.72753945407934
"0-34",2015,2,"Leukaemia",0,"Counts",48
"0-34",2015,2,"Leukaemia",0,"Rates",7.26160198979324
"0-34",2015,2,"Lung",0,"Counts",31
"0-34",2015,2,"Lung",0,"Rates",4.53762021341408
"0-34",2015,2,"Lymphoma",0,"Counts",61
"0-34",2015,2,"Lymphoma",0,"Rates",9.31957823994882
"0-34",2015,2,"Melanoma",0,"Counts",68
"0-34",2015,2,"Melanoma",0,"Rates",10.0239652828819
"0-34",2015,2,"Pancreatic",0,"Counts",64
"0-34",2015,2,"Pancreatic",0,"Rates",9.60102854699108
"0-34",2015,2,"Prostate",1,"Counts",NA
"0-34",2015,2,"Prostate",1,"Rates",NA
"0-34",2015,3,"All cancers",0,"Counts",723
"0-34",2015,3,"All cancers",0,"Rates",53.2147192568021
"0-34",2015,3,"Breast (female)",1,"Counts",NA
"0-34",2015,3,"Breast (female)",1,"Rates",NA
"0-34",2015,3,"Colorectal",0,"Counts",70
"0-34",2015,3,"Colorectal",0,"Rates",5.13093888576414
"0-34",2015,3,"Leukaemia",0,"Counts",88
"0-34",2015,3,"Leukaemia",0,"Rates",6.38634844782024
"0-34",2015,3,"Lung",0,"Counts",48
"0-34",2015,3,"Lung",0,"Rates",3.47284771111892
"0-34",2015,3,"Lymphoma",0,"Counts",137
"0-34",2015,3,"Lymphoma",0,"Rates",10.2884294806297
"0-34",2015,3,"Melanoma",0,"Counts",177
"0-34",2015,3,"Melanoma",0,"Rates",12.9415098798865
"0-34",2015,3,"Pancreatic",0,"Counts",111
"0-34",2015,3,"Pancreatic",0,"Rates",8.04385166666808
"0-34",2015,3,"Prostate",1,"Counts",NA
"0-34",2015,3,"Prostate",1,"Rates",NA
"0-34",2016,1,"All cancers",0,"Counts",351
"0-34",2016,1,"All cancers",0,"Rates",51.5634443521155
"0-34",2016,1,"Breast (female)",1,"Counts",NA
"0-34",2016,1,"Breast (female)",1,"Rates",NA
"0-34",2016,1,"Colorectal",0,"Counts",50
"0-34",2016,1,"Colorectal",0,"Rates",7.36761163426009
"0-34",2016,1,"Leukaemia",0,"Counts",79
"0-34",2016,1,"Leukaemia",0,"Rates",11.6179445816849
"0-34",2016,1,"Lung",0,"Counts",23
"0-34",2016,1,"Lung",0,"Rates",3.34778554339833
"0-34",2016,1,"Lymphoma",0,"Counts",13
"0-34",2016,1,"Lymphoma",0,"Rates",1.85680240659353
"0-34",2016,1,"Melanoma",0,"Counts",104
"0-34",2016,1,"Melanoma",0,"Rates",15.3113840707714
"0-34",2016,1,"Pancreatic",0,"Counts",36
"0-34",2016,1,"Pancreatic",0,"Rates",4.9837914522808
"0-34",2016,1,"Prostate",0,"Counts",34
"0-34",2016,1,"Prostate",0,"Rates",4.91909017897081
"0-34",2016,2,"All cancers",0,"Counts",408
"0-34",2016,2,"All cancers",0,"Rates",59.319627089003
"0-34",2016,2,"Breast (female)",0,"Counts",111
"0-34",2016,2,"Breast (female)",0,"Rates",16.522981714429
"0-34",2016,2,"Colorectal",0,"Counts",58
"0-34",2016,2,"Colorectal",0,"Rates",8.55111481895534
"0-34",2016,2,"Leukaemia",0,"Counts",29
"0-34",2016,2,"Leukaemia",0,"Rates",4.52163589837086
"0-34",2016,2,"Lung",0,"Counts",18
"0-34",2016,2,"Lung",0,"Rates",2.63004757406859
"0-34",2016,2,"Lymphoma",0,"Counts",44
"0-34",2016,2,"Lymphoma",0,"Rates",6.46920164045587
"0-34",2016,2,"Melanoma",0,"Counts",105
"0-34",2016,2,"Melanoma",0,"Rates",15.1276852874317
"0-34",2016,2,"Pancreatic",0,"Counts",51
"0-34",2016,2,"Pancreatic",0,"Rates",7.48866726330404
"0-34",2016,2,"Prostate",1,"Counts",NA
"0-34",2016,2,"Prostate",1,"Rates",NA
"0-34",2016,3,"All cancers",0,"Counts",759
"0-34",2016,3,"All cancers",0,"Rates",55.4381167877937
"0-34",2016,3,"Breast (female)",1,"Counts",NA
"0-34",2016,3,"Breast (female)",1,"Rates",NA
"0-34",2016,3,"Colorectal",0,"Counts",108
"0-34",2016,3,"Colorectal",0,"Rates",7.96391025616712
"0-34",2016,3,"Leukaemia",0,"Counts",108
"0-34",2016,3,"Leukaemia",0,"Rates",8.1125185795052
"0-34",2016,3,"Lung",0,"Counts",41
"0-34",2016,3,"Lung",0,"Rates",3.00847560617518
"0-34",2016,3,"Lymphoma",0,"Counts",57
"0-34",2016,3,"Lymphoma",0,"Rates",4.140753838788
"0-34",2016,3,"Melanoma",0,"Counts",209
"0-34",2016,3,"Melanoma",0,"Rates",15.223584908899
"0-34",2016,3,"Pancreatic",0,"Counts",87
"0-34",2016,3,"Pancreatic",0,"Rates",6.20053130341115
"0-34",2016,3,"Prostate",1,"Counts",NA
"0-34",2016,3,"Prostate",1,"Rates",NA
"0-34",2017,1,"All cancers",0,"Counts",312
"0-34",2017,1,"All cancers",0,"Rates",45.2320491501763
"0-34",2017,1,"Breast (female)",1,"Counts",NA
"0-34",2017,1,"Breast (female)",1,"Rates",NA
"0-34",2017,1,"Colorectal",0,"Counts",94
"0-34",2017,1,"Colorectal",0,"Rates",13.4139636464408
"0-34",2017,1,"Leukaemia",0,"Counts",50
"0-34",2017,1,"Leukaemia",0,"Rates",7.13686797691672
"0-34",2017,1,"Lung",0,"Counts",40
"0-34",2017,1,"Lung",0,"Rates",5.8156485056071
"0-34",2017,1,"Lymphoma",0,"Counts",71
"0-34",2017,1,"Lymphoma",0,"Rates",9.75524562512141
"0-34",2017,1,"Melanoma",0,"Counts",83
"0-34",2017,1,"Melanoma",0,"Rates",12.2085698755047
"0-34",2017,1,"Pancreatic",0,"Counts",34
"0-34",2017,1,"Pancreatic",0,"Rates",4.88866568837573
"0-34",2017,1,"Prostate",0,"Counts",30
"0-34",2017,1,"Prostate",0,"Rates",4.31633951407407
"0-34",2017,2,"All cancers",0,"Counts",497
"0-34",2017,2,"All cancers",0,"Rates",71.8109159413678
"0-34",2017,2,"Breast (female)",0,"Counts",49
"0-34",2017,2,"Breast (female)",0,"Rates",7.18034699407306
"0-34",2017,2,"Colorectal",0,"Counts",54
"0-34",2017,2,"Colorectal",0,"Rates",8.06107647409603
"0-34",2017,2,"Leukaemia",0,"Counts",63
"0-34",2017,2,"Leukaemia",0,"Rates",9.41061088087812
"0-34",2017,2,"Lung",0,"Counts",45
"0-34",2017,2,"Lung",0,"Rates",6.3313956106608
"0-34",2017,2,"Lymphoma",0,"Counts",57
"0-34",2017,2,"Lymphoma",0,"Rates",8.44040785082216
"0-34",2017,2,"Melanoma",0,"Counts",140
"0-34",2017,2,"Melanoma",0,"Rates",20.0089044821939
"0-34",2017,2,"Pancreatic",0,"Counts",22
"0-34",2017,2,"Pancreatic",0,"Rates",3.04818425774985
"0-34",2017,2,"Prostate",1,"Counts",NA
"0-34",2017,2,"Prostate",1,"Rates",NA
"0-34",2017,3,"All cancers",0,"Counts",809
"0-34",2017,3,"All cancers",0,"Rates",58.4397794905679
"0-34",2017,3,"Breast (female)",1,"Counts",NA
"0-34",2017,3,"Breast (female)",1,"Rates",NA
"0-34",2017,3,"Colorectal",0,"Counts",148
"0-34",2017,3,"Colorectal",0,"Rates",10.7877681713978
"0-34",2017,3,"Leukaemia",0,"Counts",113
"0-34",2017,3,"Leukaemia",0,"Rates",8.1768444935748
"0-34",2017,3,"Lung",0,"Counts",85
"0-34",2017,3,"Lung",0,"Rates",6.04487757192104
"0-34",2017,3,"Lymphoma",0,"Counts",128
"0-34",2017,3,"Lymphoma",0,"Rates",9.09295831392602
"0-34",2017,3,"Melanoma",0,"Counts",223
"0-34",2017,3,"Melanoma",0,"Rates",16.1337597600502
"0-34",2017,3,"Pancreatic",0,"Counts",56
"0-34",2017,3,"Pancreatic",0,"Rates",3.97140606427998
"0-34",2017,3,"Prostate",1,"Counts",NA
"0-34",2017,3,"Prostate",1,"Rates",NA
"0-34",2018,1,"All cancers",0,"Counts",387
"0-34",2018,1,"All cancers",0,"Rates",55.0726029016669
"0-34",2018,1,"Breast (female)",1,"Counts",NA
"0-34",2018,1,"Breast (female)",1,"Rates",NA
"0-34",2018,1,"Colorectal",0,"Counts",55
"0-34",2018,1,"Colorectal",0,"Rates",7.96278446923193
"0-34",2018,1,"Leukaemia",0,"Counts",39
"0-34",2018,1,"Leukaemia",0,"Rates",5.41494063777001
"0-34",2018,1,"Lung",0,"Counts",27
"0-34",2018,1,"Lung",0,"Rates",3.97625818296857
"0-34",2018,1,"Lymphoma",0,"Counts",113
"0-34",2018,1,"Lymphoma",0,"Rates",16.0280543139135
"0-34",2018,1,"Melanoma",0,"Counts",102
"0-34",2018,1,"Melanoma",0,"Rates",14.4291533107857
"0-34",2018,1,"Pancreatic",0,"Counts",41
"0-34",2018,1,"Pancreatic",0,"Rates",5.79375593744775
"0-34",2018,1,"Prostate",1,"Counts",NA
"0-34",2018,1,"Prostate",1,"Rates",NA
"0-34",2018,2,"All cancers",0,"Counts",391
"0-34",2018,2,"All cancers",0,"Rates",55.5997928195302
"0-34",2018,2,"Breast (female)",0,"Counts",59
"0-34",2018,2,"Breast (female)",0,"Rates",8.36711361761466
"0-34",2018,2,"Colorectal",0,"Counts",60
"0-34",2018,2,"Colorectal",0,"Rates",8.66568785926817
"0-34",2018,2,"Leukaemia",0,"Counts",36
"0-34",2018,2,"Leukaemia",0,"Rates",5.05257864738066
"0-34",2018,2,"Lung",0,"Counts",45
"0-34",2018,2,"Lung",0,"Rates",6.5154055112659
"0-34",2018,2,"Lymphoma",0,"Counts",79
"0-34",2018,2,"Lymphoma",0,"Rates",11.3031385635921
"0-34",2018,2,"Melanoma",0,"Counts",79
"0-34",2018,2,"Melanoma",0,"Rates",11.3252125871759
"0-34",2018,2,"Pancreatic",0,"Counts",71
"0-34",2018,2,"Pancreatic",0,"Rates",10.2199744612725
"0-34",2018,2,"Prostate",1,"Counts",NA
"0-34",2018,2,"Prostate",1,"Rates",NA
"0-34",2018,3,"All cancers",0,"Counts",778
"0-34",2018,3,"All cancers",0,"Rates",55.5049403796853
"0-34",2018,3,"Breast (female)",1,"Counts",NA
"0-34",2018,3,"Breast (female)",1,"Rates",NA
"0-34",2018,3,"Colorectal",0,"Counts",115
"0-34",2018,3,"Colorectal",0,"Rates",8.25206058699662
"0-34",2018,3,"Leukaemia",0,"Counts",75
"0-34",2018,3,"Leukaemia",0,"Rates",5.28651322157957
"0-34",2018,3,"Lung",0,"Counts",72
"0-34",2018,3,"Lung",0,"Rates",5.20433846911329
"0-34",2018,3,"Lymphoma",0,"Counts",192
"0-34",2018,3,"Lymphoma",0,"Rates",13.6797957357381
"0-34",2018,3,"Melanoma",0,"Counts",181
"0-34",2018,3,"Melanoma",0,"Rates",12.8572309431261
"0-34",2018,3,"Pancreatic",0,"Counts",112
"0-34",2018,3,"Pancreatic",0,"Rates",7.98430008664438
"0-34",2018,3,"Prostate",1,"Counts",NA
"0-34",2018,3,"Prostate",1,"Rates",NA
"0-34",2019,1,"All cancers",0,"Counts",333
"0-34",2019,1,"All cancers",0,"Rates",46.8632879972308
"0-34",2019,1,"Breast (female)",1,"Counts",NA
"0-34",2019,1,"Breast (female)",1,"Rates",NA
"0-34",2019,1,"Colorectal",0,"Counts",23
"0-34",2019,1,"Colorectal",0,"Rates",3.13811928663921
"0-34",2019,1,"Leukaemia",0,"Counts",47
"0-34",2019,1,"Leukaemia",0,"Rates",6.74385829825256
"0-34",2019,1,"Lung",0,"Counts",33
"0-34",2019,1,"Lung",0,"Rates",4.59354164385446
"0-34",2019,1,"Lymphoma",0,"Counts",88
"0-34",2019,1,"Lymphoma",0,"Rates",12.3213823908643
"0-34",2019,1,"Melanoma",0,"Counts",126
"0-34",2019,1,"Melanoma",0,"Rates",17.9355025996894
"0-34",2019,1,"Pancreatic",0,"Counts",49
"0-34",2019,1,"Pancreatic",0,"Rates",6.64177595907413
"0-34",2019,1,"Prostate",0,"Counts",50
"0-34",2019,1,"Prostate",0,"Rates",6.92333702156447
"0-34",2019,2,"All cancers",0,"Counts",482
"0-34",2019,2,"All cancers",0,"Rates",67.797190876462
"0-34",2019,2,"Breast (female)",0,"Counts",61
"0-34",2019,2,"Breast (female)",0,"Rates",8.50318371091581
"0-34",2019,2,"Colorectal",0,"Counts",34
"0-34",2019,2,"Colorectal",0,"Rates",5.00176021174142
"0-34",2019,2,"Leukaemia",0,"Counts",56
"0-34",2019,2,"Leukaemia",0,"Rates",8.00364257651024
"0-34",2019,2,"Lung",0,"Counts",61
"0-34",2019,2,"Lung",0,"Rates",8.66759890026321
"0-34",2019,2,"Lymphoma",0,"Counts",24
"0-34",2019,2,"Lymphoma",0,"Rates",3.508493874297
"0-34",2019,2,"Melanoma",0,"Counts",87
"0-34",2019,2,"Melanoma",0,"Rates",12.0705980719534
"0-34",2019,2,"Pancreatic",0,"Counts",33
"0-34",2019,2,"Pancreatic",0,"Rates",4.54177007329455
"0-34",2019,2,"Prostate",1,"Counts",NA
"0-34",2019,2,"Prostate",1,"Rates",NA
"0-34",2019,3,"All cancers",0,"Counts",815
"0-34",2019,3,"All cancers",0,"Rates",57.3858655965228
"0-34",2019,3,"Breast (female)",1,"Counts",NA
"0-34",2019,3,"Breast (female)",1,"Rates",NA
"0-34",2019,3,"Colorectal",0,"Counts",57
"0-34",2019,3,"Colorectal",0,"Rates",4.04363433675319
"0-34",2019,3,"Leukaemia",0,"Counts",103
"0-34",2019,3,"Leukaemia",0,"Rates",7.3368357820083
"0-34",2019,3,"Lung",0,"Counts",94
"0-34",2019,3,"Lung",0,"Rates",6.59803765241123
"0-34",2019,3,"Lymphoma",0,"Counts",112
"0-34",2019,3,"Lymphoma",0,"Rates",7.99604219453171
"0-34",2019,3,"Melanoma",0,"Counts",213
"0-34",2019,3,"Melanoma",0,"Rates",15.0494943678538
"0-34",2019,3,"Pancreatic",0,"Counts",82
"0-34",2019,3,"Pancreatic",0,"Rates",5.62672021145281
"0-34",2019,3,"Prostate",1,"Counts",NA
"0-34",2019,3,"Prostate",1,"Rates",NA
"0-34",2020,1,"All cancers",0,"Counts",341
"0-34",2020,1,"All cancers",0,"Rates",47.8563167162245
"0-34",2020,1,"Breast (female)",1,"Counts",NA
"0-34",2020,1,"Breast (female)",1,"Rates",NA
"0-34",2020,1,"Colorectal",0,"Counts",34
"0-34",2020,1,"Colorectal",0,"Rates",4.70583902987539
"0-34",2020,1,"Leukaemia",0,"Counts",67
"0-34",2020,1,"Leukaemia",0,"Rates",9.43908818658597
"0-34",2020,1,"Lung",0,"Counts",35
"0-34",2020,1,"Lung",0,"Rates",4.98390125510391
"0-34",2020,1,"Lymphoma",0,"Counts",20
"0-34",2020,1,"Lymphoma",0,"Rates",2.8543228555626
"0-34",2020,1,"Melanoma",0,"Counts",90
"0-34",2020,1,"Melanoma",0,"Rates",12.7223395596154
"0-34",2020,1,"Pancreatic",0,"Counts",21
"0-34",2020,1,"Pancreatic",0,"Rates",2.96918270626889
"0-34",2020,1,"Prostate",0,"Counts",69
"0-34",2020,1,"Prostate",0,"Rates",9.66269535341119
"0-34",2020,2,"All cancers",0,"Counts",452
"0-34",2020,2,"All cancers",0,"Rates",63.3888135422001
"0-34",2020,2,"Breast (female)",0,"Counts",52
"0-34",2020,2,"Breast (female)",0,"Rates",7.4958062499343
"0-34",2020,2,"Colorectal",0,"Counts",61
"0-34",2020,2,"Colorectal",0,"Rates",8.70365162670609
"0-34",2020,2,"Leukaemia",0,"Counts",17
"0-34",2020,2,"Leukaemia",0,"Rates",2.46928417476818
"0-34",2020,2,"Lung",0,"Counts",34
"0-34",2020,2,"Lung",0,"Rates",4.73137726134699
"0-34",2020,2,"Lymphoma",0,"Counts",78
"0-34",2020,2,"Lymphoma",0,"Rates",10.9870272312024
"0-34",2020,2,"Melanoma",0,"Counts",111
"0-34",2020,2,"Melanoma",0,"Rates",15.5628702810721
"0-34",2020,2,"Pancreatic",1,"Counts",NA
"0-34",2020,2,"Pancreatic",1,"Rates",NA
"0-34",2020,2,"Prostate",1,"Counts",NA
"0-34",2020,2,"Prostate",1,"Rates",NA
"0-34",2020,3,"All cancers",0,"Counts",793
"0-34",2020,3,"All cancers",0,"Rates",55.6080797135989
"0-34",2020,3,"Breast (female)",1,"Counts",NA
"0-34",2020,3,"Breast (female)",1,"Rates",NA
"0-34",2020,3,"Colorectal",0,"Counts",95
"0-34",2020,3,"Colorectal",0,"Rates",6.69675029613143
"0-34",2020,3,"Leukaemia",0,"Counts",84
"0-34",2020,3,"Leukaemia",0,"Rates",6.03970319029328
"0-34",2020,3,"Lung",0,"Counts",69
"0-34",2020,3,"Lung",0,"Rates",4.88254022938018
"0-34",2020,3,"Lymphoma",0,"Counts",98
"0-34",2020,3,"Lymphoma",0,"Rates",6.87858161564192
"0-34",2020,3,"Melanoma",0,"Counts",201
"0-34",2020,3,"Melanoma",0,"Rates",14.1135097438633
"0-34",2020,3,"Pancreatic",0,"Counts",24
"0-34",2020,3,"Pancreatic",0,"Rates",1.72864953147589
"0-34",2020,3,"Prostate",1,"Counts",NA
"0-34",2020,3,"Prostate",1,"Rates",NA
"0-34",2021,1,"All cancers",0,"Counts",373
"0-34",2021,1,"All cancers",0,"Rates",52.3735783242382
"0-34",2021,1,"Breast (female)",1,"Counts",NA
"0-34",2021,1,"Breast (female)",1,"Rates",NA
"0-34",2021,1,"Colorectal",0,"Counts",35
"0-34",2021,1,"Colorectal",0,"Rates",4.90763202830833
"0-34",2021,1,"Leukaemia",0,"Counts",32
"0-34",2021,1,"Leukaemia",0,"Rates",4.35793084847329
"0-34",2021,1,"Lung",0,"Counts",7
"0-34",2021,1,"Lung",0,"Rates",0.966521003266762
"0-34",2021,1,"Lymphoma",0,"Counts",60
"0-34",2021,1,"Lymphoma",0,"Rates",8.37517995116868
"0-34",2021,1,"Melanoma",0,"Counts",78
"0-34",2021,1,"Melanoma",0,"Rates",10.9458451268678
"0-34",2021,1,"Pancreatic",0,"Counts",43
"0-34",2021,1,"Pancreatic",0,"Rates",6.02320719959545
"0-34",2021,1,"Prostate",0,"Counts",31
"0-34",2021,1,"Prostate",0,"Rates",4.42644407559221
"0-34",2021,2,"All cancers",0,"Counts",355
"0-34",2021,2,"All cancers",0,"Rates",49.9989514766861
"0-34",2021,2,"Breast (female)",0,"Counts",96
"0-34",2021,2,"Breast (female)",0,"Rates",13.8087979572608
"0-34",2021,2,"Colorectal",0,"Counts",44
"0-34",2021,2,"Colorectal",0,"Rates",6.3711721777711
"0-34",2021,2,"Leukaemia",0,"Counts",65
"0-34",2021,2,"Leukaemia",0,"Rates",9.35697254231469
"0-34",2021,2,"Lung",0,"Counts",9
"0-34",2021,2,"Lung",0,"Rates",1.26144147283805
"0-34",2021,2,"Lymphoma",0,"Counts",54
"0-34",2021,2,"Lymphoma",0,"Rates",7.62065361243991
"0-34",2021,2,"Melanoma",0,"Counts",89
"0-34",2021,2,"Melanoma",0,"Rates",12.4414826398527
"0-34",2021,2,"Pancreatic",0,"Counts",55
"0-34",2021,2,"Pancreatic",0,"Rates",8.08786677939258
"0-34",2021,2,"Prostate",1,"Counts",NA
"0-34",2021,2,"Prostate",1,"Rates",NA
"0-34",2021,3,"All cancers",0,"Counts",728
"0-34",2021,3,"All cancers",0,"Rates",51.3182390148453
"0-34",2021,3,"Breast (female)",1,"Counts",NA
"0-34",2021,3,"Breast (female)",1,"Rates",NA
"0-34",2021,3,"Colorectal",0,"Counts",79
"0-34",2021,3,"Colorectal",0,"Rates",5.6143603036897
"0-34",2021,3,"Leukaemia",0,"Counts",97
"0-34",2021,3,"Leukaemia",0,"Rates",6.76221951519471
"0-34",2021,3,"Lung",0,"Counts",16
"0-34",2021,3,"Lung",0,"Rates",1.12126735466503
"0-34",2021,3,"Lymphoma",0,"Counts",114
"0-34",2021,3,"Lymphoma",0,"Rates",8.01303017223822
"0-34",2021,3,"Melanoma",0,"Counts",167
"0-34",2021,3,"Melanoma",0,"Rates",11.7545897207033
"0-34",2021,3,"Pancreatic",0,"Counts",98
"0-34",2021,3,"Pancreatic",0,"Rates",7.00038713439508
"0-34",2021,3,"Prostate",1,"Counts",NA
"0-34",2021,3,"Prostate",1,"Rates",NA
"0-34",2022,1,"All cancers",0,"Counts",308
"0-34",2022,1,"All cancers",0,"Rates",42.5642827060191
"0-34",2022,1,"Breast (female)",1,"Counts",NA
"0-34",2022,1,"Breast (female)",1,"Rates",NA
"0-34",2022,1,"Colorectal",0,"Counts",29
"0-34",2022,1,"Colorectal",0,"Rates",3.97438314506861
"0-34",2022,1,"Leukaemia",0,"Counts",61
"0-34",2022,1,"Leukaemia",0,"Rates",8.29948242256568
"0-34",2022,1,"Lung",0,"Counts",71
"0-34",2022,1,"Lung",0,"Rates",9.83069856113868
"0-34",2022,1,"Lymphoma",0,"Counts",92
"0-34",2022,1,"Lymphoma",0,"Rates",12.440208465893
"0-34",2022,1,"Melanoma",0,"Counts",61
"0-34",2022,1,"Melanoma",0,"Rates",8.24915903411178
"0-34",2022,1,"Pancreatic",0,"Counts",61
"0-34",2022,1,"Pancreatic",0,"Rates",8.39224685498893
"0-34",2022,1,"Prostate",0,"Counts",41
"0-34",2022,1,"Prostate",0,"Rates",5.56964297770165
"0-34",2022,2,"All cancers",0,"Counts",414
"0-34",2022,2,"All cancers",0,"Rates",57.5916878758133
"0-34",2022,2,"Breast (female)",0,"Counts",79
"0-34",2022,2,"Breast (female)",0,"Rates",10.9433173339989
"0-34",2022,2,"Colorectal",0,"Counts",48
"0-34",2022,2,"Colorectal",0,"Rates",6.61340143708868
"0-34",2022,2,"Leukaemia",0,"Counts",49
"0-34",2022,2,"Leukaemia",0,"Rates",6.79031216292857
"0-34",2022,2,"Lung",0,"Counts",45
"0-34",2022,2,"Lung",0,"Rates",6.58932529340129
"0-34",2022,2,"Lymphoma",0,"Counts",80
"0-34",2022,2,"Lymphoma",0,"Rates",11.3963241675012
"0-34",2022,2,"Melanoma",0,"Counts",106
"0-34",2022,2,"Melanoma",0,"Rates",14.8415004641854
"0-34",2022,2,"Pancreatic",0,"Counts",40
"0-34",2022,2,"Pancreatic",0,"Rates",5.65501354392572
"0-34",2022,2,"Prostate",1,"Counts",NA
"0-34",2022,2,"Prostate",1,"Rates",NA
"0-34",2022,3,"All cancers",0,"Counts",722
"0-34",2022,3,"All cancers",0,"Rates",50.1571897408092
"0-34",2022,3,"Breast (female)",1,"Counts",NA
"0-34",2022,3,"Breast (female)",1,"Rates",NA
"0-34",2022,3,"Colorectal",0,"Counts",77
"0-34",2022,3,"Colorectal",0,"Rates",5.241981723644
"0-34",2022,3,"Leukaemia",0,"Counts",110
"0-34",2022,3,"Leukaemia",0,"Rates",7.60132693528791
