"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"0-34",2014,1,"All cancers",0,"Counts",50
"0-34",2014,1,"All cancers",0,"Rates",7.23171177387109
"0-34",2014,1,"Breast(female)",1,"Counts",NA
"0-34",2014,1,"Breast(female)",1,"Rates",NA
"0-34",2014,1,"Colorectal",1,"Counts",NA
"0-34",2014,1,"Colorectal",1,"Rates",NA
"0-34",2014,1,"Leukaemia",0,"Counts",48
"0-34",2014,1,"Leukaemia",0,"Rates",6.83629739536617
"0-34",2014,1,"Lung",0,"Counts",42
"0-34",2014,1,"Lung",0,"Rates",6.16536838713952
"0-34",2014,1,"Lymphoma",0,"Counts",15
"0-34",2014,1,"Lymphoma",0,"Rates",2.1507069940779
"0-34",2014,1,"Melanoma",0,"Counts",21
"0-34",2014,1,"Melanoma",0,"Rates",3.0145084660132
"0-34",2014,1,"Pancreatic",0,"Counts",44
"0-34",2014,1,"Pancreatic",0,"Rates",6.52666371615517
"0-34",2014,1,"Prostate",0,"Counts",45
"0-34",2014,1,"Prostate",0,"Rates",6.48209576622624
"0-34",2014,2,"All cancers",0,"Counts",58
"0-34",2014,2,"All cancers",0,"Rates",8.76324260673961
"0-34",2014,2,"Breast(female)",0,"Counts",23
"0-34",2014,2,"Breast(female)",0,"Rates",3.45882095795018
"0-34",2014,2,"Colorectal",1,"Counts",NA
"0-34",2014,2,"Colorectal",1,"Rates",NA
"0-34",2014,2,"Leukaemia",0,"Counts",40
"0-34",2014,2,"Leukaemia",0,"Rates",6.10619876778701
"0-34",2014,2,"Lung",0,"Counts",17
"0-34",2014,2,"Lung",0,"Rates",2.6355304440217
"0-34",2014,2,"Lymphoma",0,"Counts",39
"0-34",2014,2,"Lymphoma",0,"Rates",5.98360794055011
"0-34",2014,2,"Melanoma",0,"Counts",28
"0-34",2014,2,"Melanoma",0,"Rates",4.45913618260229
"0-34",2014,2,"Pancreatic",0,"Counts",17
"0-34",2014,2,"Pancreatic",0,"Rates",2.64171827757069
"0-34",2014,2,"Prostate",1,"Counts",NA
"0-34",2014,2,"Prostate",1,"Rates",NA
"0-34",2014,3,"All cancers",0,"Counts",108
"0-34",2014,3,"All cancers",0,"Rates",7.98495327336134
"0-34",2014,3,"Breast(female)",1,"Counts",NA
"0-34",2014,3,"Breast(female)",1,"Rates",NA
"0-34",2014,3,"Colorectal",1,"Counts",NA
"0-34",2014,3,"Colorectal",1,"Rates",NA
"0-34",2014,3,"Leukaemia",0,"Counts",88
"0-34",2014,3,"Leukaemia",0,"Rates",6.49512167999093
"0-34",2014,3,"Lung",0,"Counts",59
"0-34",2014,3,"Lung",0,"Rates",4.4153357463481
"0-34",2014,3,"Lymphoma",0,"Counts",54
"0-34",2014,3,"Lymphoma",0,"Rates",4.00405946532647
"0-34",2014,3,"Melanoma",0,"Counts",49
"0-34",2014,3,"Melanoma",0,"Rates",3.69410502389033
"0-34",2014,3,"Pancreatic",0,"Counts",61
"0-34",2014,3,"Pancreatic",0,"Rates",4.62564495963988
"0-34",2014,3,"Prostate",1,"Counts",NA
"0-34",2014,3,"Prostate",1,"Rates",NA
"0-34",2015,1,"All cancers",0,"Counts",62
"0-34",2015,1,"All cancers",0,"Rates",8.88524244377376
"0-34",2015,1,"Breast(female)",1,"Counts",NA
"0-34",2015,1,"Breast(female)",1,"Rates",NA
"0-34",2015,1,"Colorectal",0,"Counts",55
"0-34",2015,1,"Colorectal",0,"Rates",7.92726424901341
"0-34",2015,1,"Leukaemia",0,"Counts",33
"0-34",2015,1,"Leukaemia",0,"Rates",4.60819573937669
"0-34",2015,1,"Lung",0,"Counts",14
"0-34",2015,1,"Lung",0,"Rates",2.13149591510833
"0-34",2015,1,"Lymphoma",0,"Counts",30
"0-34",2015,1,"Lymphoma",0,"Rates",4.28329358989777
"0-34",2015,1,"Melanoma",0,"Counts",25
"0-34",2015,1,"Melanoma",0,"Rates",3.61134808872581
"0-34",2015,1,"Pancreatic",0,"Counts",55
"0-34",2015,1,"Pancreatic",0,"Rates",8.17934320688234
"0-34",2015,1,"Prostate",0,"Counts",29
"0-34",2015,1,"Prostate",0,"Rates",3.92332569667993
"0-34",2015,2,"All cancers",0,"Counts",44
"0-34",2015,2,"All cancers",0,"Rates",6.66113247215913
"0-34",2015,2,"Breast(female)",0,"Counts",38
"0-34",2015,2,"Breast(female)",0,"Rates",5.68229920687667
"0-34",2015,2,"Colorectal",0,"Counts",23
"0-34",2015,2,"Colorectal",0,"Rates",3.47788707400529
"0-34",2015,2,"Leukaemia",0,"Counts",48
"0-34",2015,2,"Leukaemia",0,"Rates",7.24431039843347
"0-34",2015,2,"Lung",0,"Counts",27
"0-34",2015,2,"Lung",0,"Rates",4.02919515330577
"0-34",2015,2,"Lymphoma",0,"Counts",43
"0-34",2015,2,"Lymphoma",0,"Rates",6.20932406617961
"0-34",2015,2,"Melanoma",0,"Counts",36
"0-34",2015,2,"Melanoma",0,"Rates",5.1738035713917
"0-34",2015,2,"Pancreatic",0,"Counts",9
"0-34",2015,2,"Pancreatic",0,"Rates",1.42081410682139
"0-34",2015,2,"Prostate",1,"Counts",NA
"0-34",2015,2,"Prostate",1,"Rates",NA
"0-34",2015,3,"All cancers",0,"Counts",106
"0-34",2015,3,"All cancers",0,"Rates",7.74386848141891
"0-34",2015,3,"Breast(female)",1,"Counts",NA
"0-34",2015,3,"Breast(female)",1,"Rates",NA
"0-34",2015,3,"Colorectal",0,"Counts",78
"0-34",2015,3,"Colorectal",0,"Rates",5.74590836037557
"0-34",2015,3,"Leukaemia",0,"Counts",81
"0-34",2015,3,"Leukaemia",0,"Rates",5.91613254369529
"0-34",2015,3,"Lung",0,"Counts",41
"0-34",2015,3,"Lung",0,"Rates",3.08505996627817
"0-34",2015,3,"Lymphoma",0,"Counts",73
"0-34",2015,3,"Lymphoma",0,"Rates",5.29118318225299
"0-34",2015,3,"Melanoma",0,"Counts",61
"0-34",2015,3,"Melanoma",0,"Rates",4.38951069200291
"0-34",2015,3,"Pancreatic",0,"Counts",64
"0-34",2015,3,"Pancreatic",0,"Rates",4.81901996298967
"0-34",2015,3,"Prostate",1,"Counts",NA
"0-34",2015,3,"Prostate",1,"Rates",NA
"0-34",2016,1,"All cancers",0,"Counts",22
"0-34",2016,1,"All cancers",0,"Rates",3.05216305625457
"0-34",2016,1,"Breast(female)",1,"Counts",NA
"0-34",2016,1,"Breast(female)",1,"Rates",NA
"0-34",2016,1,"Colorectal",0,"Counts",20
"0-34",2016,1,"Colorectal",0,"Rates",2.69374993950067
"0-34",2016,1,"Leukaemia",0,"Counts",23
"0-34",2016,1,"Leukaemia",0,"Rates",3.3734557276593
"0-34",2016,1,"Lung",0,"Counts",37
"0-34",2016,1,"Lung",0,"Rates",5.53577136905086
"0-34",2016,1,"Lymphoma",0,"Counts",43
"0-34",2016,1,"Lymphoma",0,"Rates",6.09679552049501
"0-34",2016,1,"Melanoma",0,"Counts",30
"0-34",2016,1,"Melanoma",0,"Rates",4.24407727258615
"0-34",2016,1,"Pancreatic",0,"Counts",22
"0-34",2016,1,"Pancreatic",0,"Rates",3.22745693072047
"0-34",2016,1,"Prostate",0,"Counts",40
"0-34",2016,1,"Prostate",0,"Rates",5.60539732193272
"0-34",2016,2,"All cancers",0,"Counts",72
"0-34",2016,2,"All cancers",0,"Rates",10.6782332673834
"0-34",2016,2,"Breast(female)",0,"Counts",51
"0-34",2016,2,"Breast(female)",0,"Rates",7.3096872040197
"0-34",2016,2,"Colorectal",0,"Counts",16
"0-34",2016,2,"Colorectal",0,"Rates",2.34700088271346
"0-34",2016,2,"Leukaemia",0,"Counts",27
"0-34",2016,2,"Leukaemia",0,"Rates",3.98368041275015
"0-34",2016,2,"Lung",0,"Counts",45
"0-34",2016,2,"Lung",0,"Rates",6.60094217749858
"0-34",2016,2,"Lymphoma",0,"Counts",25
"0-34",2016,2,"Lymphoma",0,"Rates",3.71766072139015
"0-34",2016,2,"Melanoma",0,"Counts",33
"0-34",2016,2,"Melanoma",0,"Rates",4.61700802239978
"0-34",2016,2,"Pancreatic",0,"Counts",49
"0-34",2016,2,"Pancreatic",0,"Rates",7.25054718030147
"0-34",2016,2,"Prostate",1,"Counts",NA
"0-34",2016,2,"Prostate",1,"Rates",NA
"0-34",2016,3,"All cancers",0,"Counts",94
"0-34",2016,3,"All cancers",0,"Rates",6.85176041545833
"0-34",2016,3,"Breast(female)",1,"Counts",NA
"0-34",2016,3,"Breast(female)",1,"Rates",NA
"0-34",2016,3,"Colorectal",0,"Counts",36
"0-34",2016,3,"Colorectal",0,"Rates",2.55350214723398
"0-34",2016,3,"Leukaemia",0,"Counts",50
"0-34",2016,3,"Leukaemia",0,"Rates",3.62981405876882
"0-34",2016,3,"Lung",0,"Counts",82
"0-34",2016,3,"Lung",0,"Rates",6.03305198429178
"0-34",2016,3,"Lymphoma",0,"Counts",68
"0-34",2016,3,"Lymphoma",0,"Rates",4.92510302043835
"0-34",2016,3,"Melanoma",0,"Counts",63
"0-34",2016,3,"Melanoma",0,"Rates",4.42352904538112
"0-34",2016,3,"Pancreatic",0,"Counts",71
"0-34",2016,3,"Pancreatic",0,"Rates",5.20541489729596
"0-34",2016,3,"Prostate",1,"Counts",NA
"0-34",2016,3,"Prostate",1,"Rates",NA
"0-34",2017,1,"All cancers",0,"Counts",91
"0-34",2017,1,"All cancers",0,"Rates",12.8984631286205
"0-34",2017,1,"Breast(female)",1,"Counts",NA
"0-34",2017,1,"Breast(female)",1,"Rates",NA
"0-34",2017,1,"Colorectal",0,"Counts",43
"0-34",2017,1,"Colorectal",0,"Rates",6.1074505782725
"0-34",2017,1,"Leukaemia",0,"Counts",44
"0-34",2017,1,"Leukaemia",0,"Rates",6.15622372975347
"0-34",2017,1,"Lung",0,"Counts",27
"0-34",2017,1,"Lung",0,"Rates",3.8622417284456
"0-34",2017,1,"Lymphoma",0,"Counts",8
"0-34",2017,1,"Lymphoma",0,"Rates",1.11500832803071
"0-34",2017,1,"Melanoma",0,"Counts",19
"0-34",2017,1,"Melanoma",0,"Rates",2.69956974629227
"0-34",2017,1,"Pancreatic",0,"Counts",43
"0-34",2017,1,"Pancreatic",0,"Rates",6.2506862874038
"0-34",2017,1,"Prostate",0,"Counts",43
"0-34",2017,1,"Prostate",0,"Rates",6.07489209973539
"0-34",2017,2,"All cancers",0,"Counts",59
"0-34",2017,2,"All cancers",0,"Rates",8.31777773278688
"0-34",2017,2,"Breast(female)",0,"Counts",45
"0-34",2017,2,"Breast(female)",0,"Rates",6.75820387238651
"0-34",2017,2,"Colorectal",0,"Counts",36
"0-34",2017,2,"Colorectal",0,"Rates",5.02824935702742
"0-34",2017,2,"Leukaemia",0,"Counts",21
"0-34",2017,2,"Leukaemia",0,"Rates",3.24675166613765
"0-34",2017,2,"Lung",0,"Counts",34
"0-34",2017,2,"Lung",0,"Rates",5.20129265076977
"0-34",2017,2,"Lymphoma",0,"Counts",18
"0-34",2017,2,"Lymphoma",0,"Rates",2.81319644250564
"0-34",2017,2,"Melanoma",0,"Counts",38
"0-34",2017,2,"Melanoma",0,"Rates",5.37723530871017
"0-34",2017,2,"Pancreatic",0,"Counts",26
"0-34",2017,2,"Pancreatic",0,"Rates",3.7160875131142
"0-34",2017,2,"Prostate",1,"Counts",NA
"0-34",2017,2,"Prostate",1,"Rates",NA
"0-34",2017,3,"All cancers",0,"Counts",150
"0-34",2017,3,"All cancers",0,"Rates",10.6234154863636
"0-34",2017,3,"Breast(female)",1,"Counts",NA
"0-34",2017,3,"Breast(female)",1,"Rates",NA
"0-34",2017,3,"Colorectal",0,"Counts",79
"0-34",2017,3,"Colorectal",0,"Rates",5.55529758469958
"0-34",2017,3,"Leukaemia",0,"Counts",65
"0-34",2017,3,"Leukaemia",0,"Rates",4.6621013613381
"0-34",2017,3,"Lung",0,"Counts",61
"0-34",2017,3,"Lung",0,"Rates",4.52434527520638
"0-34",2017,3,"Lymphoma",0,"Counts",26
"0-34",2017,3,"Lymphoma",0,"Rates",1.94065913344933
"0-34",2017,3,"Melanoma",0,"Counts",57
"0-34",2017,3,"Melanoma",0,"Rates",4.00366116911826
"0-34",2017,3,"Pancreatic",0,"Counts",69
"0-34",2017,3,"Pancreatic",0,"Rates",5.02506390168168
"0-34",2017,3,"Prostate",1,"Counts",NA
"0-34",2017,3,"Prostate",1,"Rates",NA
"0-34",2018,1,"All cancers",0,"Counts",59
"0-34",2018,1,"All cancers",0,"Rates",8.24334115887032
"0-34",2018,1,"Breast(female)",1,"Counts",NA
"0-34",2018,1,"Breast(female)",1,"Rates",NA
"0-34",2018,1,"Colorectal",1,"Counts",NA
"0-34",2018,1,"Colorectal",1,"Rates",NA
"0-34",2018,1,"Leukaemia",0,"Counts",20
"0-34",2018,1,"Leukaemia",0,"Rates",2.95720130558592
"0-34",2018,1,"Lung",1,"Counts",NA
"0-34",2018,1,"Lung",1,"Rates",NA
"0-34",2018,1,"Lymphoma",0,"Counts",33
"0-34",2018,1,"Lymphoma",0,"Rates",4.71456015110241
"0-34",2018,1,"Melanoma",0,"Counts",28
"0-34",2018,1,"Melanoma",0,"Rates",3.89588204404913
"0-34",2018,1,"Pancreatic",0,"Counts",26
"0-34",2018,1,"Pancreatic",0,"Rates",3.58160146284095
"0-34",2018,1,"Prostate",0,"Counts",41
"0-34",2018,1,"Prostate",0,"Rates",5.69029061489154
"0-34",2018,2,"All cancers",0,"Counts",71
"0-34",2018,2,"All cancers",0,"Rates",10.0712712271208
"0-34",2018,2,"Breast(female)",0,"Counts",26
"0-34",2018,2,"Breast(female)",0,"Rates",3.80526836155015
"0-34",2018,2,"Colorectal",0,"Counts",24
"0-34",2018,2,"Colorectal",0,"Rates",3.64653773527945
"0-34",2018,2,"Leukaemia",1,"Counts",NA
"0-34",2018,2,"Leukaemia",1,"Rates",NA
"0-34",2018,2,"Lung",0,"Counts",16
"0-34",2018,2,"Lung",0,"Rates",2.4170558200982
"0-34",2018,2,"Lymphoma",1,"Counts",NA
"0-34",2018,2,"Lymphoma",1,"Rates",NA
"0-34",2018,2,"Melanoma",0,"Counts",25
"0-34",2018,2,"Melanoma",0,"Rates",3.73017169103211
"0-34",2018,2,"Pancreatic",0,"Counts",59
"0-34",2018,2,"Pancreatic",0,"Rates",8.52747932057523
"0-34",2018,2,"Prostate",1,"Counts",NA
"0-34",2018,2,"Prostate",1,"Rates",NA
"0-34",2018,3,"All cancers",0,"Counts",130
"0-34",2018,3,"All cancers",0,"Rates",9.19672610504773
"0-34",2018,3,"Breast(female)",1,"Counts",NA
"0-34",2018,3,"Breast(female)",1,"Rates",NA
"0-34",2018,3,"Colorectal",0,"Counts",25
"0-34",2018,3,"Colorectal",0,"Rates",1.85011495955099
"0-34",2018,3,"Leukaemia",0,"Counts",20
"0-34",2018,3,"Leukaemia",0,"Rates",1.48772997594756
"0-34",2018,3,"Lung",0,"Counts",17
"0-34",2018,3,"Lung",0,"Rates",1.24378338546971
"0-34",2018,3,"Lymphoma",0,"Counts",33
"0-34",2018,3,"Lymphoma",0,"Rates",2.40802531950454
"0-34",2018,3,"Melanoma",0,"Counts",53
"0-34",2018,3,"Melanoma",0,"Rates",3.80649067717609
"0-34",2018,3,"Pancreatic",0,"Counts",85
"0-34",2018,3,"Pancreatic",0,"Rates",6.02326519243519
"0-34",2018,3,"Prostate",1,"Counts",NA
"0-34",2018,3,"Prostate",1,"Rates",NA
"0-34",2019,1,"All cancers",0,"Counts",32
"0-34",2019,1,"All cancers",0,"Rates",4.59069615193994
"0-34",2019,1,"Breast(female)",1,"Counts",NA
"0-34",2019,1,"Breast(female)",1,"Rates",NA
"0-34",2019,1,"Colorectal",0,"Counts",29
"0-34",2019,1,"Colorectal",0,"Rates",4.23512987685395
"0-34",2019,1,"Leukaemia",0,"Counts",30
"0-34",2019,1,"Leukaemia",0,"Rates",4.08086848769373
"0-34",2019,1,"Lung",0,"Counts",13
"0-34",2019,1,"Lung",0,"Rates",1.81922866610337
"0-34",2019,1,"Lymphoma",0,"Counts",17
"0-34",2019,1,"Lymphoma",0,"Rates",2.4456410978264
"0-34",2019,1,"Melanoma",0,"Counts",30
"0-34",2019,1,"Melanoma",0,"Rates",4.19262304026619
"0-34",2019,1,"Pancreatic",0,"Counts",32
"0-34",2019,1,"Pancreatic",0,"Rates",4.52682413310631
"0-34",2019,1,"Prostate",0,"Counts",35
"0-34",2019,1,"Prostate",0,"Rates",4.82875345164464
"0-34",2019,2,"All cancers",0,"Counts",31
"0-34",2019,2,"All cancers",0,"Rates",4.25398810293748
"0-34",2019,2,"Breast(female)",0,"Counts",64
"0-34",2019,2,"Breast(female)",0,"Rates",9.22210337843779
"0-34",2019,2,"Colorectal",0,"Counts",31
"0-34",2019,2,"Colorectal",0,"Rates",4.34191079597001
"0-34",2019,2,"Leukaemia",0,"Counts",32
"0-34",2019,2,"Leukaemia",0,"Rates",4.66277704772996
"0-34",2019,2,"Lung",0,"Counts",23
"0-34",2019,2,"Lung",0,"Rates",3.305647258999
"0-34",2019,2,"Lymphoma",0,"Counts",19
"0-34",2019,2,"Lymphoma",0,"Rates",2.57704918275546
"0-34",2019,2,"Melanoma",0,"Counts",63
"0-34",2019,2,"Melanoma",0,"Rates",9.16062256137087
"0-34",2019,2,"Pancreatic",0,"Counts",44
"0-34",2019,2,"Pancreatic",0,"Rates",6.22929325823811
"0-34",2019,2,"Prostate",1,"Counts",NA
"0-34",2019,2,"Prostate",1,"Rates",NA
"0-34",2019,3,"All cancers",0,"Counts",63
"0-34",2019,3,"All cancers",0,"Rates",4.49322276736577
"0-34",2019,3,"Breast(female)",1,"Counts",NA
"0-34",2019,3,"Breast(female)",1,"Rates",NA
"0-34",2019,3,"Colorectal",0,"Counts",60
"0-34",2019,3,"Colorectal",0,"Rates",4.23853353289519
"0-34",2019,3,"Leukaemia",0,"Counts",62
"0-34",2019,3,"Leukaemia",0,"Rates",4.37843742045146
"0-34",2019,3,"Lung",0,"Counts",36
"0-34",2019,3,"Lung",0,"Rates",2.55898525335873
"0-34",2019,3,"Lymphoma",0,"Counts",36
"0-34",2019,3,"Lymphoma",0,"Rates",2.52807908039085
"0-34",2019,3,"Melanoma",0,"Counts",93
"0-34",2019,3,"Melanoma",0,"Rates",6.6378630247382
"0-34",2019,3,"Pancreatic",0,"Counts",76
"0-34",2019,3,"Pancreatic",0,"Rates",5.34752289337608
"0-34",2019,3,"Prostate",1,"Counts",NA
"0-34",2019,3,"Prostate",1,"Rates",NA
"0-34",2020,1,"All cancers",1,"Counts",NA
"0-34",2020,1,"All cancers",1,"Rates",NA
"0-34",2020,1,"Breast(female)",1,"Counts",NA
"0-34",2020,1,"Breast(female)",1,"Rates",NA
"0-34",2020,1,"Colorectal",0,"Counts",5
"0-34",2020,1,"Colorectal",0,"Rates",0.689335253006825
"0-34",2020,1,"Leukaemia",1,"Counts",NA
"0-34",2020,1,"Leukaemia",1,"Rates",NA
"0-34",2020,1,"Lung",0,"Counts",60
"0-34",2020,1,"Lung",0,"Rates",8.24698025599365
"0-34",2020,1,"Lymphoma",0,"Counts",22
"0-34",2020,1,"Lymphoma",0,"Rates",3.0859064136815
"0-34",2020,1,"Melanoma",0,"Counts",13
"0-34",2020,1,"Melanoma",0,"Rates",1.84146888024481
"0-34",2020,1,"Pancreatic",0,"Counts",39
"0-34",2020,1,"Pancreatic",0,"Rates",5.32332088504493
"0-34",2020,1,"Prostate",0,"Counts",34
"0-34",2020,1,"Prostate",0,"Rates",4.67186582567889
"0-34",2020,2,"All cancers",0,"Counts",22
"0-34",2020,2,"All cancers",0,"Rates",3.30757343676465
"0-34",2020,2,"Breast(female)",0,"Counts",27
"0-34",2020,2,"Breast(female)",0,"Rates",3.85604746901547
"0-34",2020,2,"Colorectal",0,"Counts",20
"0-34",2020,2,"Colorectal",0,"Rates",2.78223878356313
"0-34",2020,2,"Leukaemia",0,"Counts",48
"0-34",2020,2,"Leukaemia",0,"Rates",6.68125184437462
"0-34",2020,2,"Lung",0,"Counts",48
"0-34",2020,2,"Lung",0,"Rates",6.93991057825272
"0-34",2020,2,"Lymphoma",0,"Counts",33
"0-34",2020,2,"Lymphoma",0,"Rates",4.72819394517801
"0-34",2020,2,"Melanoma",0,"Counts",23
"0-34",2020,2,"Melanoma",0,"Rates",3.46611920620739
"0-34",2020,2,"Pancreatic",0,"Counts",55
"0-34",2020,2,"Pancreatic",0,"Rates",7.9325499837753
"0-34",2020,2,"Prostate",1,"Counts",NA
"0-34",2020,2,"Prostate",1,"Rates",NA
"0-34",2020,3,"All cancers",0,"Counts",24
"0-34",2020,3,"All cancers",0,"Rates",1.76044577840616
"0-34",2020,3,"Breast(female)",1,"Counts",NA
"0-34",2020,3,"Breast(female)",1,"Rates",NA
"0-34",2020,3,"Colorectal",0,"Counts",25
"0-34",2020,3,"Colorectal",0,"Rates",1.73927722026665
"0-34",2020,3,"Leukaemia",0,"Counts",48
"0-34",2020,3,"Leukaemia",0,"Rates",3.32002024481499
"0-34",2020,3,"Lung",0,"Counts",108
"0-34",2020,3,"Lung",0,"Rates",7.64645950581243
"0-34",2020,3,"Lymphoma",0,"Counts",55
"0-34",2020,3,"Lymphoma",0,"Rates",3.89509054792893
"0-34",2020,3,"Melanoma",0,"Counts",36
"0-34",2020,3,"Melanoma",0,"Rates",2.6083262406723
"0-34",2020,3,"Pancreatic",0,"Counts",94
"0-34",2020,3,"Pancreatic",0,"Rates",6.65223933856151
"0-34",2020,3,"Prostate",1,"Counts",NA
"0-34",2020,3,"Prostate",1,"Rates",NA
"0-34",2021,1,"All cancers",0,"Counts",65
"0-34",2021,1,"All cancers",0,"Rates",9.14559063992807
"0-34",2021,1,"Breast(female)",1,"Counts",NA
"0-34",2021,1,"Breast(female)",1,"Rates",NA
"0-34",2021,1,"Colorectal",0,"Counts",57
"0-34",2021,1,"Colorectal",0,"Rates",7.92242232648987
"0-34",2021,1,"Leukaemia",0,"Counts",25
"0-34",2021,1,"Leukaemia",0,"Rates",3.34102713031811
"0-34",2021,1,"Lung",0,"Counts",17
"0-34",2021,1,"Lung",0,"Rates",2.30429408265982
"0-34",2021,1,"Lymphoma",0,"Counts",17
"0-34",2021,1,"Lymphoma",0,"Rates",2.45575273206841
"0-34",2021,1,"Melanoma",0,"Counts",44
"0-34",2021,1,"Melanoma",0,"Rates",6.08318405009758
"0-34",2021,1,"Pancreatic",0,"Counts",6
"0-34",2021,1,"Pancreatic",0,"Rates",0.866736258377086
"0-34",2021,1,"Prostate",0,"Counts",14
"0-34",2021,1,"Prostate",0,"Rates",1.9614026999115
"0-34",2021,2,"All cancers",0,"Counts",27
"0-34",2021,2,"All cancers",0,"Rates",3.79492728117061
"0-34",2021,2,"Breast(female)",0,"Counts",16
"0-34",2021,2,"Breast(female)",0,"Rates",2.24767777696002
"0-34",2021,2,"Colorectal",0,"Counts",21
"0-34",2021,2,"Colorectal",0,"Rates",3.02170855494543
"0-34",2021,2,"Leukaemia",1,"Counts",NA
"0-34",2021,2,"Leukaemia",1,"Rates",NA
"0-34",2021,2,"Lung",0,"Counts",33
"0-34",2021,2,"Lung",0,"Rates",4.77880932289553
"0-34",2021,2,"Lymphoma",0,"Counts",19
"0-34",2021,2,"Lymphoma",0,"Rates",2.72472476538134
"0-34",2021,2,"Melanoma",0,"Counts",18
"0-34",2021,2,"Melanoma",0,"Rates",2.53973456611988
"0-34",2021,2,"Pancreatic",0,"Counts",35
"0-34",2021,2,"Pancreatic",0,"Rates",5.00280098126495
"0-34",2021,2,"Prostate",1,"Counts",NA
"0-34",2021,2,"Prostate",1,"Rates",NA
"0-34",2021,3,"All cancers",0,"Counts",92
"0-34",2021,3,"All cancers",0,"Rates",6.49374627343356
"0-34",2021,3,"Breast(female)",1,"Counts",NA
"0-34",2021,3,"Breast(female)",1,"Rates",NA
"0-34",2021,3,"Colorectal",0,"Counts",78
"0-34",2021,3,"Colorectal",0,"Rates",5.48669955695999
"0-34",2021,3,"Leukaemia",0,"Counts",26
"0-34",2021,3,"Leukaemia",0,"Rates",1.78963604012175
"0-34",2021,3,"Lung",0,"Counts",50
"0-34",2021,3,"Lung",0,"Rates",3.50059779679562
"0-34",2021,3,"Lymphoma",0,"Counts",36
"0-34",2021,3,"Lymphoma",0,"Rates",2.61210524693684
"0-34",2021,3,"Melanoma",0,"Counts",62
"0-34",2021,3,"Melanoma",0,"Rates",4.31882703826636
"0-34",2021,3,"Pancreatic",0,"Counts",41
"0-34",2021,3,"Pancreatic",0,"Rates",2.90877842799501
"0-34",2021,3,"Prostate",1,"Counts",NA
"0-34",2021,3,"Prostate",1,"Rates",NA
"0-34",2022,1,"All cancers",0,"Counts",73
"0-34",2022,1,"All cancers",0,"Rates",9.8712246846512
"0-34",2022,1,"Breast(female)",1,"Counts",NA
"0-34",2022,1,"Breast(female)",1,"Rates",NA
"0-34",2022,1,"Colorectal",0,"Counts",37
"0-34",2022,1,"Colorectal",0,"Rates",5.15391756118829
"0-34",2022,1,"Leukaemia",0,"Counts",40
"0-34",2022,1,"Leukaemia",0,"Rates",5.52971820380043
"0-34",2022,1,"Lung",0,"Counts",29
"0-34",2022,1,"Lung",0,"Rates",3.92574277364968
"0-34",2022,1,"Lymphoma",0,"Counts",46
"0-34",2022,1,"Lymphoma",0,"Rates",6.31724456377852
"0-34",2022,1,"Melanoma",0,"Counts",29
"0-34",2022,1,"Melanoma",0,"Rates",4.04619914851203
"0-34",2022,1,"Pancreatic",0,"Counts",19
"0-34",2022,1,"Pancreatic",0,"Rates",2.61172282774085
"0-34",2022,1,"Prostate",0,"Counts",45
"0-34",2022,1,"Prostate",0,"Rates",6.18206057454216
"0-34",2022,2,"All cancers",0,"Counts",66
"0-34",2022,2,"All cancers",0,"Rates",9.16197547018312
"0-34",2022,2,"Breast(female)",0,"Counts",10
"0-34",2022,2,"Breast(female)",0,"Rates",1.37068936749709
"0-34",2022,2,"Colorectal",0,"Counts",75
"0-34",2022,2,"Colorectal",0,"Rates",10.6493632253402
"0-34",2022,2,"Leukaemia",0,"Counts",15
"0-34",2022,2,"Leukaemia",0,"Rates",2.15119763327125
"0-34",2022,2,"Lung",0,"Counts",49
"0-34",2022,2,"Lung",0,"Rates",6.99411776967223
"0-34",2022,2,"Lymphoma",1,"Counts",NA
"0-34",2022,2,"Lymphoma",1,"Rates",NA
"0-34",2022,2,"Melanoma",0,"Counts",59
"0-34",2022,2,"Melanoma",0,"Rates",8.34930394970163
"0-34",2022,2,"Pancreatic",0,"Counts",28
"0-34",2022,2,"Pancreatic",0,"Rates",4.03791895634443
"0-34",2022,2,"Prostate",1,"Counts",NA
"0-34",2022,2,"Prostate",1,"Rates",NA
"0-34",2022,3,"All cancers",0,"Counts",139
"0-34",2022,3,"All cancers",0,"Rates",9.58175302612602
"0-34",2022,3,"Breast(female)",1,"Counts",NA
"0-34",2022,3,"Breast(female)",1,"Rates",NA
"0-34",2022,3,"Colorectal",0,"Counts",112
"0-34",2022,3,"Colorectal",0,"Rates",7.80794184502023
"0-34",2022,3,"Leukaemia",0,"Counts",55
"0-34",2022,3,"Leukaemia",0,"Rates",3.85318726966433
"0-34",2022,3,"Lung",0,"Counts",78
"0-34",2022,3,"Lung",0,"Rates",5.46359409769201
"0-34",2022,3,"Lymphoma",0,"Counts",49
"0-34",2022,3,"Lymphoma",0,"Rates",3.37539710670376
"0-34",2022,3,"Melanoma",0,"Counts",88
"0-34",2022,3,"Melanoma",0,"Rates",6.208575888441
"0-34",2022,3,"Pancreatic",0,"Counts",47
"0-34",2022,3,"Pancreatic",0,"Rates",3.27258739367935
