"year","sex","ragegrp","count","Cancer.Type"
2022,"Male",7,462,"Lung cancer"
2020,"Male",18,440,"Lung cancer"
2013,"Male",17,359,"Lung cancer"
2011,"Female",16,337,"Lung cancer"
2018,"Female",7,414,"Lung cancer"
1993,"Female",10,163,"Lung cancer"
2022,"Male",8,462,"Lung cancer"
2008,"Male",17,318,"Lung cancer"
1993,"Female",11,165,"Lung cancer"
1997,"Male",13,197,"Lung cancer"
2011,"Female",8,338,"Lung cancer"
2022,"Male",9,448,"Lung cancer"
1998,"Female",4,207,"Lung cancer"
2001,"Male",4,249,"Lung cancer"
1985,"Male",10,83,"Lung cancer"
2010,"Male",18,343,"Lung cancer"
2021,"Male",6,443,"Lung cancer"
1994,"Male",10,184,"Lung cancer"
2020,"Male",12,426,"Lung cancer"
2000,"Male",12,232,"Lung cancer"
2021,"Male",17,453,"Lung cancer"
2008,"Female",7,313,"Lung cancer"
2012,"Male",7,354,"Lung cancer"
2019,"Female",16,424,"Lung cancer"
2022,"Female",10,463,"Lung cancer"
2021,"Male",18,440,"Lung cancer"
2009,"Male",16,330,"Lung cancer"
2012,"Male",9,360,"Lung cancer"
1995,"Male",8,194,"Lung cancer"
2021,"Male",9,438,"Lung cancer"
2018,"Female",14,420,"Lung cancer"
2002,"Male",15,259,"Lung cancer"
1984,"Male",17,68,"Lung cancer"
2014,"Male",9,378,"Lung cancer"
2011,"Female",14,345,"Lung cancer"
1996,"Male",14,185,"Lung cancer"
2020,"Male",17,431,"Lung cancer"
2021,"Male",11,436,"Lung cancer"
2011,"Female",15,353,"Lung cancer"
2015,"Male",16,376,"Lung cancer"
1998,"Female",14,213,"Lung cancer"
1997,"Male",10,206,"Lung cancer"
2005,"Female",10,293,"Lung cancer"
2011,"Male",9,351,"Lung cancer"
2022,"Female",15,451,"Lung cancer"
2014,"Female",9,374,"Lung cancer"
1994,"Male",7,168,"Lung cancer"
2006,"Male",18,285,"Lung cancer"
1984,"Female",10,83,"Lung cancer"
2004,"Female",18,279,"Lung cancer"
2008,"Male",18,312,"Lung cancer"
2011,"Female",18,343,"Lung cancer"
2022,"Female",7,445,"Lung cancer"
2000,"Male",11,229,"Lung cancer"
1986,"Female",15,94,"Lung cancer"
1984,"Male",13,82,"Lung cancer"
2019,"Male",7,416,"Lung cancer"
2013,"Female",7,368,"Lung cancer"
1988,"Male",7,116,"Lung cancer"
2019,"Female",8,435,"Lung cancer"
2022,"Female",8,453,"Lung cancer"
2011,"Female",10,348,"Lung cancer"
2017,"Female",7,401,"Lung cancer"
2019,"Male",9,417,"Lung cancer"
2017,"Female",8,415,"Lung cancer"
2011,"Female",11,355,"Lung cancer"
1999,"Male",18,219,"Lung cancer"
1996,"Male",12,196,"Lung cancer"
2015,"Female",11,391,"Lung cancer"
2020,"Female",12,440,"Lung cancer"
2005,"Male",10,291,"Lung cancer"
2015,"Female",12,393,"Lung cancer"
2011,"Female",9,345,"Lung cancer"
2001,"Female",7,251,"Lung cancer"
1990,"Female",11,142,"Lung cancer"
2021,"Female",7,445,"Lung cancer"
2010,"Female",10,332,"Lung cancer"
2021,"Female",9,449,"Lung cancer"
2015,"Female",14,388,"Lung cancer"
1987,"Male",7,110,"Lung cancer"
2000,"Male",17,230,"Lung cancer"
2006,"Female",7,292,"Lung cancer"
1998,"Male",10,206,"Lung cancer"
2006,"Female",14,289,"Lung cancer"
2015,"Female",15,395,"Lung cancer"
2016,"Male",8,392,"Lung cancer"
2015,"Female",16,387,"Lung cancer"
1988,"Male",15,122,"Lung cancer"
1984,"Male",11,76,"Lung cancer"
2017,"Male",8,402,"Lung cancer"
2002,"Female",17,250,"Lung cancer"
2009,"Female",10,322,"Lung cancer"
2022,"Female",17,465,"Lung cancer"
2020,"Female",8,430,"Lung cancer"
2002,"Male",16,247,"Lung cancer"
2005,"Female",6,280,"Lung cancer"
2020,"Female",9,437,"Lung cancer"
1996,"Male",9,196,"Lung cancer"
2015,"Male",6,376,"Lung cancer"
2010,"Female",9,332,"Lung cancer"
2012,"Female",7,362,"Lung cancer"
1986,"Female",16,93,"Lung cancer"
2022,"Female",9,462,"Lung cancer"
2016,"Female",18,388,"Lung cancer"
2009,"Female",13,319,"Lung cancer"
2014,"Male",17,384,"Lung cancer"
2012,"Male",8,347,"Lung cancer"
2021,"Male",15,438,"Lung cancer"
2018,"Male",13,418,"Lung cancer"
2011,"Female",12,338,"Lung cancer"
2019,"Female",7,428,"Lung cancer"
2005,"Male",5,280,"Lung cancer"
2019,"Female",18,425,"Lung cancer"
2014,"Female",4,375,"Lung cancer"
2020,"Female",13,427,"Lung cancer"
2005,"Female",7,295,"Lung cancer"
2013,"Male",18,366,"Lung cancer"
1984,"Male",8,72,"Lung cancer"
1987,"Female",15,100,"Lung cancer"
2006,"Female",13,290,"Lung cancer"
1998,"Female",13,212,"Lung cancer"
2018,"Male",9,406,"Lung cancer"
2014,"Female",12,377,"Lung cancer"
1985,"Female",15,86,"Lung cancer"
1991,"Male",7,142,"Lung cancer"
2012,"Male",16,355,"Lung cancer"
2003,"Female",17,266,"Lung cancer"
2016,"Male",9,398,"Lung cancer"
2008,"Female",4,309,"Lung cancer"
2022,"Female",12,447,"Lung cancer"
2000,"Female",18,245,"Lung cancer"
2021,"Female",8,437,"Lung cancer"
2013,"Male",9,369,"Lung cancer"
1986,"Female",13,96,"Lung cancer"
1993,"Male",10,166,"Lung cancer"
2016,"Female",7,385,"Lung cancer"
2018,"Female",10,425,"Lung cancer"
2015,"Female",7,376,"Lung cancer"
2017,"Male",14,407,"Lung cancer"
2021,"Male",10,448,"Lung cancer"
2018,"Male",6,419,"Lung cancer"
1996,"Female",12,195,"Lung cancer"
2019,"Male",8,434,"Lung cancer"
2005,"Male",11,287,"Lung cancer"
2020,"Male",10,425,"Lung cancer"
2018,"Female",12,425,"Lung cancer"
2011,"Female",13,347,"Lung cancer"
2020,"Female",6,442,"Lung cancer"
2007,"Male",13,295,"Lung cancer"
2001,"Female",17,238,"Lung cancer"
2015,"Male",15,395,"Lung cancer"
2011,"Female",17,336,"Lung cancer"
1991,"Male",8,144,"Lung cancer"
2018,"Male",18,425,"Lung cancer"
1982,"Male",3,56,"Melanoma"
1982,"Male",4,56,"Melanoma"
1982,"Male",5,50,"Melanoma"
2007,"Female",11,310,"Melanoma"
1982,"Male",6,62,"Melanoma"
1982,"Male",7,54,"Melanoma"
1986,"Male",4,103,"Melanoma"
1982,"Male",8,53,"Melanoma"
2004,"Male",11,281,"Melanoma"
1993,"Male",15,159,"Melanoma"
1982,"Male",9,51,"Melanoma"
1986,"Male",7,97,"Melanoma"
2004,"Male",12,278,"Melanoma"
1993,"Male",16,163,"Melanoma"
1982,"Male",10,46,"Melanoma"
2007,"Female",14,298,"Melanoma"
2004,"Male",13,275,"Melanoma"
1993,"Male",17,173,"Melanoma"
1982,"Male",11,54,"Melanoma"
2007,"Female",15,312,"Melanoma"
2004,"Male",14,275,"Melanoma"
1993,"Male",18,158,"Melanoma"
1982,"Male",12,59,"Melanoma"
1993,"Female",3,173,"Melanoma"
1993,"Female",4,155,"Melanoma"
1993,"Female",5,167,"Melanoma"
1982,"Male",13,60,"Melanoma"
1993,"Female",6,161,"Melanoma"
1993,"Female",7,168,"Melanoma"
2014,"Female",18,367,"Melanoma"
1982,"Male",14,45,"Melanoma"
2007,"Female",18,304,"Melanoma"
1993,"Female",8,166,"Melanoma"
2015,"Male",5,375,"Melanoma"
1982,"Male",15,52,"Melanoma"
1993,"Female",9,162,"Melanoma"
2004,"Male",18,274,"Melanoma"
2015,"Male",7,380,"Melanoma"
1982,"Male",16,63,"Melanoma"
1993,"Female",10,155,"Melanoma"
2004,"Female",5,283,"Melanoma"
2004,"Female",6,274,"Melanoma"
1982,"Male",17,56,"Melanoma"
2015,"Male",9,391,"Melanoma"
2004,"Female",8,267,"Melanoma"
1982,"Male",18,53,"Melanoma"
1982,"Female",2,49,"Melanoma"
2015,"Male",10,385,"Melanoma"
1982,"Female",4,58,"Melanoma"
1982,"Female",5,61,"Melanoma"
1982,"Female",6,60,"Melanoma"
2004,"Female",10,274,"Melanoma"
1982,"Female",7,53,"Melanoma"
1986,"Female",4,86,"Melanoma"
1982,"Female",8,59,"Melanoma"
2004,"Female",11,277,"Melanoma"
1993,"Female",15,158,"Melanoma"
1982,"Female",9,45,"Melanoma"
2022,"Male",13,447,"Melanoma"
2004,"Female",12,272,"Melanoma"
1993,"Female",16,160,"Melanoma"
1982,"Female",10,58,"Melanoma"
2022,"Male",14,460,"Melanoma"
2004,"Female",13,266,"Melanoma"
1982,"Female",11,50,"Melanoma"
2008,"Male",13,305,"Melanoma"
1986,"Female",9,95,"Melanoma"
1982,"Female",12,55,"Melanoma"
1997,"Female",4,207,"Melanoma"
1994,"Male",3,169,"Melanoma"
1982,"Female",13,63,"Melanoma"
1994,"Male",4,170,"Melanoma"
2018,"Female",16,419,"Melanoma"
1997,"Female",8,201,"Melanoma"
1982,"Female",14,50,"Melanoma"
2004,"Female",16,284,"Melanoma"
1994,"Male",6,185,"Melanoma"
1982,"Female",15,54,"Melanoma"
1986,"Female",12,105,"Melanoma"
2004,"Female",17,267,"Melanoma"
1994,"Male",7,171,"Melanoma"
1982,"Female",16,48,"Melanoma"
2015,"Female",4,384,"Melanoma"
1994,"Male",8,171,"Melanoma"
1997,"Female",11,211,"Melanoma"
1982,"Female",17,53,"Melanoma"
2005,"Male",3,286,"Melanoma"
1994,"Male",9,170,"Melanoma"
2015,"Female",7,383,"Melanoma"
1982,"Female",18,58,"Melanoma"
1983,"Male",1,56,"Melanoma"
1983,"Male",2,68,"Melanoma"
1983,"Male",3,71,"Melanoma"
1983,"Male",4,72,"Melanoma"
1983,"Male",5,61,"Melanoma"
1983,"Male",6,62,"Melanoma"
2015,"Female",10,385,"Melanoma"
2005,"Male",8,289,"Melanoma"
1983,"Male",7,55,"Melanoma"
1994,"Male",12,168,"Melanoma"
1983,"Male",8,64,"Melanoma"
1986,"Female",18,93,"Melanoma"
2019,"Male",10,435,"Melanoma"
1983,"Male",9,70,"Melanoma"
2005,"Male",10,283,"Melanoma"
2019,"Male",11,425,"Melanoma"
1987,"Male",4,97,"Melanoma"
1983,"Male",10,75,"Melanoma"
2005,"Male",11,278,"Melanoma"
1987,"Male",6,100,"Melanoma"
1983,"Male",11,56,"Melanoma"
1994,"Male",15,174,"Melanoma"
2005,"Male",12,288,"Melanoma"
2019,"Male",13,424,"Melanoma"
1983,"Male",12,70,"Melanoma"
1994,"Male",16,174,"Melanoma"
2005,"Male",13,286,"Melanoma"
1998,"Male",4,205,"Melanoma"
1983,"Male",13,66,"Melanoma"
1994,"Male",17,173,"Melanoma"
2005,"Male",14,294,"Melanoma"
1998,"Male",7,218,"Melanoma"
1983,"Male",14,66,"Melanoma"
1987,"Male",10,114,"Melanoma"
1994,"Female",2,169,"Melanoma"
1994,"Female",3,167,"Melanoma"
1983,"Male",15,71,"Melanoma"
1987,"Male",11,110,"Melanoma"
1994,"Female",5,183,"Melanoma"
1994,"Female",6,176,"Melanoma"
1983,"Male",16,61,"Melanoma"
2016,"Male",5,400,"Melanoma"
1994,"Female",7,170,"Melanoma"
1983,"Male",17,68,"Melanoma"
1998,"Male",11,218,"Melanoma"
1994,"Female",8,175,"Melanoma"
1983,"Male",18,62,"Melanoma"
1983,"Female",3,59,"Melanoma"
1983,"Female",4,62,"Melanoma"
1983,"Female",5,59,"Melanoma"
2005,"Female",4,284,"Melanoma"
1983,"Female",6,72,"Melanoma"
1998,"Male",13,208,"Melanoma"
1983,"Female",7,63,"Melanoma"
1994,"Female",11,184,"Melanoma"
1983,"Female",8,71,"Melanoma"
1998,"Male",14,222,"Melanoma"
1983,"Female",9,73,"Melanoma"
1994,"Female",12,180,"Melanoma"
1983,"Female",10,67,"Melanoma"
2005,"Female",9,275,"Melanoma"
1987,"Male",17,100,"Melanoma"
1983,"Female",11,63,"Melanoma"
2005,"Female",10,275,"Melanoma"
1998,"Male",16,225,"Melanoma"
1987,"Male",18,110,"Melanoma"
1983,"Female",12,75,"Melanoma"
2005,"Female",11,280,"Melanoma"
1987,"Female",4,105,"Melanoma"
1983,"Female",13,73,"Melanoma"
1994,"Female",15,167,"Melanoma"
2005,"Female",12,288,"Melanoma"
1998,"Male",18,215,"Melanoma"
1983,"Female",14,64,"Melanoma"
1994,"Female",16,177,"Melanoma"
2005,"Female",13,292,"Melanoma"
1987,"Female",8,97,"Melanoma"
1983,"Female",15,64,"Melanoma"
1994,"Female",17,168,"Melanoma"
2005,"Female",14,275,"Melanoma"
1991,"Male",14,142,"Melanoma"
1983,"Female",16,58,"Melanoma"
1994,"Female",18,165,"Melanoma"
2005,"Female",15,276,"Melanoma"
1995,"Male",3,183,"Melanoma"
1983,"Female",17,75,"Melanoma"
1995,"Male",5,179,"Melanoma"
2005,"Female",16,295,"Melanoma"
1995,"Male",6,178,"Melanoma"
1983,"Female",18,57,"Melanoma"
1995,"Male",7,175,"Melanoma"
2005,"Female",17,287,"Melanoma"
1984,"Male",3,75,"Melanoma"
1984,"Male",4,73,"Melanoma"
1984,"Male",5,80,"Melanoma"
1984,"Male",6,67,"Melanoma"
1991,"Male",18,145,"Melanoma"
1984,"Male",7,82,"Melanoma"
2006,"Male",3,304,"Melanoma"
2009,"Male",18,330,"Melanoma"
2006,"Male",4,293,"Melanoma"
1984,"Male",8,81,"Melanoma"
1991,"Female",5,136,"Melanoma"
2006,"Male",5,301,"Melanoma"
1984,"Male",9,66,"Melanoma"
1995,"Male",11,175,"Melanoma"
2013,"Male",6,364,"Melanoma"
2016,"Female",10,403,"Melanoma"
1984,"Male",10,83,"Melanoma"
1995,"Male",12,180,"Melanoma"
2009,"Female",8,316,"Melanoma"
2006,"Male",8,294,"Melanoma"
1984,"Male",11,83,"Melanoma"
1995,"Male",13,176,"Melanoma"
1988,"Male",3,115,"Melanoma"
2006,"Male",9,293,"Melanoma"
1984,"Male",12,75,"Melanoma"
1995,"Male",14,192,"Melanoma"
1998,"Female",17,218,"Melanoma"
2006,"Male",10,303,"Melanoma"
1984,"Male",13,77,"Melanoma"
1995,"Male",15,191,"Melanoma"
1988,"Male",7,106,"Melanoma"
2006,"Male",11,295,"Melanoma"
1984,"Male",14,71,"Melanoma"
1995,"Male",16,184,"Melanoma"
2002,"Female",10,246,"Melanoma"
2006,"Male",12,286,"Melanoma"
1984,"Male",15,74,"Melanoma"
1995,"Male",17,193,"Melanoma"
1999,"Male",8,233,"Melanoma"
2006,"Male",13,305,"Melanoma"
1984,"Male",16,78,"Melanoma"
1995,"Male",18,183,"Melanoma"
1999,"Male",9,229,"Melanoma"
1995,"Female",1,180,"Melanoma"
1984,"Male",17,69,"Melanoma"
1995,"Female",4,191,"Melanoma"
1995,"Female",5,189,"Melanoma"
1984,"Male",18,72,"Melanoma"
1984,"Female",3,72,"Melanoma"
2017,"Male",1,398,"Melanoma"
1984,"Female",4,67,"Melanoma"
1984,"Female",5,73,"Melanoma"
1984,"Female",6,69,"Melanoma"
1984,"Female",7,83,"Melanoma"
1995,"Female",8,182,"Melanoma"
1984,"Female",8,79,"Melanoma"
2017,"Male",6,403,"Melanoma"
1995,"Female",9,189,"Melanoma"
2017,"Male",7,414,"Melanoma"
1984,"Female",9,75,"Melanoma"
1995,"Female",10,190,"Melanoma"
1984,"Female",10,78,"Melanoma"
2017,"Male",8,400,"Melanoma"
1995,"Female",11,178,"Melanoma"
1984,"Female",11,80,"Melanoma"
2006,"Female",6,297,"Melanoma"
2017,"Male",9,414,"Melanoma"
1995,"Female",12,178,"Melanoma"
1984,"Female",12,78,"Melanoma"
2010,"Male",8,333,"Melanoma"
1995,"Female",13,190,"Melanoma"
2006,"Female",8,290,"Melanoma"
1984,"Female",13,77,"Melanoma"
2010,"Male",9,344,"Melanoma"
1995,"Female",14,190,"Melanoma"
2006,"Female",9,286,"Melanoma"
1984,"Female",14,71,"Melanoma"
1988,"Female",5,123,"Melanoma"
1995,"Female",15,175,"Melanoma"
1984,"Female",15,78,"Melanoma"
1988,"Female",7,123,"Melanoma"
1999,"Female",4,231,"Melanoma"
1995,"Female",16,184,"Melanoma"
1984,"Female",16,83,"Melanoma"
1992,"Male",13,148,"Melanoma"
1988,"Female",9,106,"Melanoma"
1984,"Female",17,83,"Melanoma"
2006,"Female",12,303,"Melanoma"
1992,"Male",14,161,"Melanoma"
1999,"Female",9,220,"Melanoma"
1984,"Female",18,70,"Melanoma"
2006,"Female",13,302,"Melanoma"
1985,"Male",3,83,"Melanoma"
1985,"Male",4,84,"Melanoma"
1985,"Male",5,85,"Melanoma"
1985,"Male",6,80,"Melanoma"
1992,"Male",16,152,"Melanoma"
1985,"Male",7,86,"Melanoma"
2017,"Male",17,397,"Melanoma"
2006,"Female",15,289,"Melanoma"
1985,"Male",8,76,"Melanoma"
1999,"Female",12,227,"Melanoma"
2017,"Male",18,402,"Melanoma"
2006,"Female",16,285,"Melanoma"
1985,"Male",9,91,"Melanoma"
1999,"Female",13,223,"Melanoma"
1988,"Female",15,106,"Melanoma"
2006,"Female",17,300,"Melanoma"
1985,"Male",10,90,"Melanoma"
1999,"Female",14,215,"Melanoma"
2017,"Female",6,408,"Melanoma"
2006,"Female",18,300,"Melanoma"
1985,"Male",11,88,"Melanoma"
2007,"Male",4,305,"Melanoma"
1988,"Female",17,119,"Melanoma"
2007,"Male",5,295,"Melanoma"
1985,"Male",12,82,"Melanoma"
1999,"Female",16,234,"Melanoma"
2007,"Male",7,301,"Melanoma"
2017,"Female",9,407,"Melanoma"
1985,"Male",13,92,"Melanoma"
2007,"Male",8,299,"Melanoma"
1989,"Male",4,123,"Melanoma"
2017,"Female",10,400,"Melanoma"
1985,"Male",14,79,"Melanoma"
2007,"Male",9,309,"Melanoma"
2000,"Male",3,230,"Melanoma"
2017,"Female",11,399,"Melanoma"
1985,"Male",15,79,"Melanoma"
2007,"Male",10,313,"Melanoma"
2021,"Male",11,445,"Melanoma"
2017,"Female",12,399,"Melanoma"
1985,"Male",16,95,"Melanoma"
2007,"Male",11,305,"Melanoma"
2021,"Male",12,441,"Melanoma"
2017,"Female",13,395,"Melanoma"
1985,"Male",17,91,"Melanoma"
2007,"Male",12,309,"Melanoma"
1989,"Male",11,120,"Melanoma"
2017,"Female",14,398,"Melanoma"
1985,"Male",18,80,"Melanoma"
1985,"Female",2,86,"Melanoma"
1985,"Female",3,83,"Melanoma"
2017,"Female",15,409,"Melanoma"
1985,"Female",4,94,"Melanoma"
1985,"Female",5,79,"Melanoma"
1985,"Female",6,80,"Melanoma"
1996,"Female",4,199,"Melanoma"
1985,"Female",7,87,"Melanoma"
1996,"Female",6,189,"Melanoma"
1996,"Female",7,195,"Melanoma"
1985,"Female",8,81,"Melanoma"
1996,"Female",8,198,"Melanoma"
2007,"Male",16,299,"Melanoma"
1996,"Female",9,199,"Melanoma"
1985,"Female",9,76,"Melanoma"
1993,"Male",5,159,"Melanoma"
1985,"Female",10,86,"Melanoma"
1996,"Female",10,201,"Melanoma"
2000,"Male",14,241,"Melanoma"
2018,"Male",5,421,"Melanoma"
1985,"Female",11,85,"Melanoma"
1996,"Female",11,201,"Melanoma"
2000,"Male",15,232,"Melanoma"
2007,"Female",4,307,"Melanoma"
1985,"Female",12,75,"Melanoma"
1996,"Female",12,204,"Melanoma"
2007,"Female",6,313,"Melanoma"
1993,"Male",9,156,"Melanoma"
1985,"Female",13,85,"Melanoma"
1996,"Female",13,204,"Melanoma"
1989,"Female",5,119,"Melanoma"
1985,"Female",14,88,"Melanoma"
1989,"Female",6,119,"Melanoma"
1996,"Female",14,202,"Melanoma"
1985,"Female",15,86,"Melanoma"
2021,"Female",10,450,"Melanoma"
1989,"Female",8,131,"Melanoma"
1996,"Female",15,188,"Melanoma"
1985,"Female",16,88,"Melanoma"
2000,"Female",5,226,"Melanoma"
2007,"Female",10,315,"Melanoma"
1996,"Female",16,197,"Melanoma"
1985,"Female",17,93,"Melanoma"
1989,"Female",10,135,"Melanoma"
2000,"Female",8,232,"Melanoma"
1985,"Female",18,85,"Melanoma"
1986,"Male",3,98,"Melanoma"
1989,"Female",11,123,"Melanoma"
1986,"Male",5,94,"Melanoma"
1996,"Female",18,196,"Melanoma"
1986,"Male",6,91,"Melanoma"
1997,"Male",3,213,"Melanoma"
2011,"Male",13,355,"Melanoma"
2018,"Male",15,405,"Melanoma"
1986,"Male",8,88,"Melanoma"
1997,"Male",5,197,"Melanoma"
2011,"Male",14,341,"Melanoma"
1986,"Male",9,85,"Melanoma"
1989,"Female",14,134,"Melanoma"
1997,"Male",6,211,"Melanoma"
2011,"Male",15,341,"Melanoma"
1986,"Male",10,97,"Melanoma"
1997,"Male",7,208,"Melanoma"
2000,"Female",13,239,"Melanoma"
2007,"Female",16,315,"Melanoma"
1986,"Male",11,93,"Melanoma"
2004,"Male",15,281,"Melanoma"
2000,"Female",14,240,"Melanoma"
2007,"Female",17,300,"Melanoma"
1986,"Male",12,96,"Melanoma"
2022,"Male",4,446,"Melanoma"
2018,"Female",4,419,"Melanoma"
2011,"Male",18,336,"Melanoma"
1986,"Male",13,93,"Melanoma"
2008,"Male",2,322,"Melanoma"
2008,"Male",3,313,"Melanoma"
1990,"Male",3,134,"Melanoma"
1986,"Male",14,96,"Melanoma"
2008,"Male",4,313,"Melanoma"
2000,"Female",17,236,"Melanoma"
2008,"Male",5,307,"Melanoma"
1986,"Male",15,88,"Melanoma"
2011,"Female",7,341,"Melanoma"
2008,"Male",7,322,"Melanoma"
1993,"Female",11,163,"Melanoma"
1986,"Male",16,99,"Melanoma"
2008,"Male",8,317,"Melanoma"
2022,"Male",10,446,"Melanoma"
1986,"Male",17,94,"Melanoma"
1997,"Male",14,215,"Melanoma"
2008,"Male",9,315,"Melanoma"
1986,"Male",18,89,"Melanoma"
1986,"Female",2,100,"Melanoma"
1986,"Female",3,89,"Melanoma"
1993,"Female",14,161,"Melanoma"
2022,"Male",12,457,"Melanoma"
1990,"Male",10,137,"Melanoma"
1986,"Female",5,98,"Melanoma"
1986,"Female",6,93,"Melanoma"
2008,"Male",11,323,"Melanoma"
1986,"Female",7,88,"Melanoma"
1997,"Male",17,209,"Melanoma"
2008,"Male",12,312,"Melanoma"
1987,"Female",13,106,"Melanoma"
1986,"Female",8,95,"Melanoma"
1997,"Male",18,205,"Melanoma"
1993,"Female",17,170,"Melanoma"
2022,"Male",15,462,"Melanoma"
1990,"Male",13,142,"Melanoma"
2001,"Male",11,241,"Melanoma"
1997,"Female",5,210,"Melanoma"
1986,"Female",10,90,"Melanoma"
1997,"Female",7,206,"Melanoma"
2001,"Male",12,255,"Melanoma"
2011,"Female",15,353,"Melanoma"
1986,"Female",11,95,"Melanoma"
1990,"Male",15,136,"Melanoma"
2018,"Female",17,415,"Melanoma"
1997,"Female",9,207,"Melanoma"
2022,"Male",18,448,"Melanoma"
1990,"Male",16,142,"Melanoma"
2018,"Female",18,405,"Melanoma"
1997,"Female",10,210,"Melanoma"
1986,"Female",13,87,"Melanoma"
2019,"Male",5,425,"Melanoma"
2001,"Male",15,253,"Melanoma"
2008,"Male",18,311,"Melanoma"
1986,"Female",14,87,"Melanoma"
2019,"Male",6,428,"Melanoma"
1997,"Female",12,207,"Melanoma"
1986,"Female",15,89,"Melanoma"
2008,"Female",5,309,"Melanoma"
1990,"Female",5,130,"Melanoma"
1997,"Female",13,207,"Melanoma"
1986,"Female",16,85,"Melanoma"
2008,"Female",7,314,"Melanoma"
1997,"Female",14,211,"Melanoma"
2001,"Male",18,244,"Melanoma"
1986,"Female",17,87,"Melanoma"
2001,"Female",2,245,"Melanoma"
1997,"Female",15,204,"Melanoma"
2008,"Female",9,314,"Melanoma"
2001,"Female",5,236,"Melanoma"
2012,"Male",9,353,"Melanoma"
1987,"Male",1,98,"Melanoma"
1987,"Male",3,110,"Melanoma"
2012,"Male",10,361,"Melanoma"
1990,"Female",10,141,"Melanoma"
1987,"Male",5,111,"Melanoma"
2001,"Female",8,239,"Melanoma"
1990,"Female",11,145,"Melanoma"
2019,"Male",12,419,"Melanoma"
1997,"Female",18,215,"Melanoma"
1987,"Male",7,98,"Melanoma"
2012,"Male",12,349,"Melanoma"
2001,"Female",10,245,"Melanoma"
1987,"Male",8,95,"Melanoma"
1990,"Female",13,134,"Melanoma"
2001,"Female",11,242,"Melanoma"
1998,"Male",5,213,"Melanoma"
1987,"Male",9,96,"Melanoma"
1990,"Female",14,128,"Melanoma"
2001,"Female",12,238,"Melanoma"
2019,"Male",15,435,"Melanoma"
1994,"Male",18,184,"Melanoma"
1998,"Male",8,225,"Melanoma"
2019,"Male",16,419,"Melanoma"
2012,"Male",15,346,"Melanoma"
1994,"Female",4,165,"Melanoma"
1990,"Female",16,135,"Melanoma"
2019,"Male",17,420,"Melanoma"
1998,"Male",10,221,"Melanoma"
1987,"Male",12,112,"Melanoma"
2008,"Female",17,320,"Melanoma"
2019,"Male",18,418,"Melanoma"
1990,"Female",18,130,"Melanoma"
1987,"Male",13,101,"Melanoma"
2019,"Female",4,431,"Melanoma"
2009,"Male",1,325,"Melanoma"
1998,"Male",12,217,"Melanoma"
1987,"Male",14,111,"Melanoma"
2012,"Female",3,352,"Melanoma"
1991,"Male",6,135,"Melanoma"
2012,"Female",5,362,"Melanoma"
1987,"Male",15,108,"Melanoma"
2005,"Female",6,293,"Melanoma"
2009,"Male",7,326,"Melanoma"
1991,"Male",8,153,"Melanoma"
1987,"Male",16,106,"Melanoma"
2002,"Male",4,249,"Melanoma"
2009,"Male",8,325,"Melanoma"
1998,"Male",15,217,"Melanoma"
2002,"Male",5,250,"Melanoma"
2012,"Female",8,345,"Melanoma"
2009,"Male",9,330,"Melanoma"
1991,"Male",10,147,"Melanoma"
2002,"Male",7,264,"Melanoma"
2012,"Female",10,359,"Melanoma"
1987,"Female",3,111,"Melanoma"
1991,"Male",11,155,"Melanoma"
2002,"Male",8,256,"Melanoma"
1987,"Female",5,105,"Melanoma"
1987,"Female",6,96,"Melanoma"
1991,"Male",12,151,"Melanoma"
1987,"Female",7,103,"Melanoma"
1998,"Female",3,222,"Melanoma"
2009,"Male",12,332,"Melanoma"
1991,"Male",13,147,"Melanoma"
1998,"Female",5,205,"Melanoma"
1987,"Female",9,104,"Melanoma"
2009,"Male",13,320,"Melanoma"
2019,"Female",14,416,"Melanoma"
1998,"Female",7,219,"Melanoma"
1987,"Female",10,107,"Melanoma"
2009,"Male",14,327,"Melanoma"
1998,"Female",8,211,"Melanoma"
2002,"Male",12,260,"Melanoma"
1987,"Female",11,98,"Melanoma"
1998,"Female",9,208,"Melanoma"
1991,"Male",16,143,"Melanoma"
2002,"Male",13,255,"Melanoma"
1987,"Female",12,106,"Melanoma"
2009,"Male",16,317,"Melanoma"
1991,"Male",17,152,"Melanoma"
1992,"Female",10,159,"Melanoma"
1998,"Female",11,222,"Melanoma"
2009,"Male",17,320,"Melanoma"
2005,"Female",18,285,"Melanoma"
1987,"Female",14,101,"Melanoma"
2020,"Male",5,430,"Melanoma"
1991,"Female",3,155,"Melanoma"
2009,"Female",3,334,"Melanoma"
1987,"Female",15,109,"Melanoma"
1995,"Male",10,187,"Melanoma"
2009,"Female",5,324,"Melanoma"
2009,"Female",6,326,"Melanoma"
1987,"Female",16,110,"Melanoma"
2006,"Male",6,298,"Melanoma"
2009,"Female",7,321,"Melanoma"
1991,"Female",8,136,"Melanoma"
1987,"Female",17,110,"Melanoma"
1998,"Female",15,205,"Melanoma"
1991,"Female",9,146,"Melanoma"
2002,"Female",4,245,"Melanoma"
1987,"Female",18,101,"Melanoma"
1991,"Female",10,145,"Melanoma"
2002,"Female",6,265,"Melanoma"
1988,"Male",4,120,"Melanoma"
1988,"Male",5,114,"Melanoma"
2002,"Female",7,259,"Melanoma"
